session,list,trialNr,phrase_item,noun,adj,itemNr,condition_phrFreq,condition_exposure,blocktype,category,phrase_train6,picture_file
train6,list4,1,Apfel_neu,Apfel,neu,1,LFP,SN,cblock,food,Apfel_schwarz,apfel_schwarz.png
train6,list4,2,Ball_rot,Ball,rot,2,HFP,SN,cblock,tool,Ball_gruen,ball_gruen.png
train6,list4,3,Bett_gross,Bett,gross,4,HFP,SN,cblock,furniture,Bett_weiss,bett_weiss.png
train6,list4,4,Brille_klein,Brille,klein,10,LFP,SN,cblock,etc,Brille_schwarz,brille_schwarz.png
train6,list4,5,Brot_neu,Brot,neu,11,LFP,SN,cblock,food,Brot_gruen,brot_gruen.png
train6,list4,6,Bus_neu,Bus,neu,14,HFP,SN,cblock,transportation,Bus_weiss,bus_weiss.png
train6,list4,7,Flugzeug_neu,Flugzeug,neu,22,HFP,SN,cblock,transportation,Flugzeug_gruen,flugzeug_gruen.png
train6,list4,8,Herd_alt,Herd,alt,28,LFP,SN,cblock,tool,Herd_rot,herd_rot.png
train6,list4,9,Hose_klein,Hose,klein,29,LFP,SN,cblock,clothing,Hose_gruen,hose_gruen.png
train6,list4,10,Lampe_rot,Lampe,rot,37,HFP,SN,cblock,furniture,Lampe_weiss,lampe_weiss.png
train6,list4,11,Mantel_alt,Mantel,alt,39,LFP,SN,cblock,clothing,Mantel_rot,mantel_rot.png
train6,list4,12,Pfeil_gruen,Pfeil,gruen,44,HFP,SN,cblock,etc,Pfeil_schwarz,pfeil_schwarz.png
train6,list4,13,Rock_schwarz,Rock,schwarz,47,HFP,SN,cblock,clothing,Rock_gruen,rock_gruen.png
train6,list4,14,Stadion_gruen,Stadion,gruen,51,LFP,SN,cblock,building,Stadion_schwarz,stadion_schwarz.png
train6,list4,15,Teppich_rot,Teppich,rot,53,HFP,SN,cblock,furniture,Teppich_weiss,teppich_weiss.png
train6,list4,16,Tisch_alt,Tisch,alt,54,LFP,SN,cblock,furniture,Tisch_rot,tisch_rot.png
train6,list4,17,Topf_gross,Topf,gross,56,HFP,SN,cblock,tool,Topf_gruen,topf_gruen.png
train6,list4,18,Uhr_gross,Uhr,gross,59,HFP,SN,cblock,tool,Uhr_schwarz,uhr_schwarz.png
train6,list4,19,Zweig_gruen,Zweig,gruen,65,HFP,SP,cblock,nature,Zweig_gruen,zweig_gruen.png
train6,list4,20,Frau_rot,Frau,rot,23,LFP,SP,cblock,human,Frau_rot,frau_rot.png
train6,list4,21,Dach_weiss,Dach,weiss,15,LFP,SP,cblock,building,Dach_weiss,dach_weiss.png
train6,list4,22,Wolke_schwarz,Wolke,schwarz,60,HFP,SP,cblock,nature,Wolke_schwarz,wolke_schwarz.png
train6,list4,23,Mann_weiss,Mann,weiss,38,HFP,SP,cblock,human,Mann_weiss,mann_weiss.png
train6,list4,24,Baum_schwarz,Baum,schwarz,3,LFP,SP,cblock,nature,Baum_schwarz,baum_schwarz.png
train6,list4,25,Erde_rot,Erde,rot,17,HFP,SP,cblock,nature,Erde_rot,erde_rot.png
train6,list4,26,Bild_gruen,Bild,gruen,5,LFP,SP,cblock,furniture,Bild_gruen,bild_gruen.png
train6,list4,27,Blume_rot,Blume,rot,7,HFP,SP,cblock,nature,Blume_rot,blume_rot.png
train6,list4,28,Glas_rot,Glas,rot,25,LFP,SP,cblock,tool,Glas_rot,glas_rot.png
train6,list4,29,Rose_weiss,Rose,weiss,48,HFP,SP,cblock,nature,Rose_weiss,rose_weiss.png
train6,list4,30,Pflanze_gruen,Pflanze,gruen,45,HFP,SP,cblock,nature,Pflanze_gruen,pflanze_gruen.png
train6,list4,31,Tuer_schwarz,Tuer,schwarz,57,LFP,SP,cblock,building,Tuer_schwarz,tuer_schwarz.png
