session,list,trialNr,phrase_item,noun,adj,itemNr,condition_phrFreq,condition_exposure,blocktype,category,phrase_train4,picture_file
train4,list4,1,Bett_gross,Bett,gross,4,HFP,SN,cblock,furniture,Bett_schwarz,bett_schwarz.png
train4,list4,2,Brille_klein,Brille,klein,10,LFP,SN,cblock,etc,Brille_weiss,brille_weiss.png
train4,list4,3,Brot_neu,Brot,neu,11,LFP,SN,cblock,food,Brot_schwarz,brot_schwarz.png
train4,list4,4,Burg_alt,Burg,alt,13,HFP,SN,cblock,building,Burg_schwarz,burg_schwarz.png
train4,list4,5,Ei_weiss,Ei,weiss,16,HFP,SN,cblock,food,Ei_schwarz,ei_schwarz.png
train4,list4,6,Flugzeug_neu,Flugzeug,neu,22,HFP,SN,cblock,transportation,Flugzeug_schwarz,flugzeug_schwarz.png
train4,list4,7,Herd_alt,Herd,alt,28,LFP,SN,cblock,tool,Herd_gruen,herd_gruen.png
train4,list4,8,Hose_klein,Hose,klein,29,LFP,SN,cblock,clothing,Hose_weiss,hose_weiss.png
train4,list4,9,Hut_klein,Hut,klein,30,LFP,SN,cblock,clothing,Hut_weiss,hut_weiss.png
train4,list4,10,Krone_neu,Krone,neu,36,HFP,SN,cblock,etc,Krone_rot,krone_rot.png
train4,list4,11,Lampe_rot,Lampe,rot,37,HFP,SN,cblock,furniture,Lampe_schwarz,lampe_schwarz.png
train4,list4,12,Pfeil_gruen,Pfeil,gruen,44,HFP,SN,cblock,etc,Pfeil_rot,pfeil_rot.png
train4,list4,13,Schuh_weiss,Schuh,weiss,50,LFP,SN,cblock,clothing,Schuh_schwarz,schuh_schwarz.png
train4,list4,14,Tomate_gruen,Tomate,gruen,55,HFP,SN,cblock,vegetable,Tomate_rot,tomate_rot.png
train4,list4,15,Uhr_gross,Uhr,gross,59,HFP,SN,cblock,tool,Uhr_rot,uhr_rot.png
train4,list4,16,Zeitung_alt,Zeitung,alt,62,HFP,SN,cblock,etc,Zeitung_gruen,zeitung_gruen.png
train4,list4,17,Zwiebel_rot,Zwiebel,rot,66,HFP,SN,cblock,vegetable,Zwiebel_weiss,zwiebel_weiss.png
train4,list4,18,Zweig_gruen,Zweig,gruen,65,HFP,SP,cblock,nature,Zweig_gruen,zweig_gruen.png
train4,list4,19,Frau_rot,Frau,rot,23,LFP,SP,cblock,human,Frau_rot,frau_rot.png
train4,list4,20,Dach_weiss,Dach,weiss,15,LFP,SP,cblock,building,Dach_weiss,dach_weiss.png
train4,list4,21,Wolke_schwarz,Wolke,schwarz,60,HFP,SP,cblock,nature,Wolke_schwarz,wolke_schwarz.png
train4,list4,22,Mann_weiss,Mann,weiss,38,HFP,SP,cblock,human,Mann_weiss,mann_weiss.png
train4,list4,23,Baum_schwarz,Baum,schwarz,3,LFP,SP,cblock,nature,Baum_schwarz,baum_schwarz.png
train4,list4,24,Erde_rot,Erde,rot,17,HFP,SP,cblock,nature,Erde_rot,erde_rot.png
train4,list4,25,Bild_gruen,Bild,gruen,5,LFP,SP,cblock,furniture,Bild_gruen,bild_gruen.png
train4,list4,26,Blume_rot,Blume,rot,7,HFP,SP,cblock,nature,Blume_rot,blume_rot.png
train4,list4,27,Glas_rot,Glas,rot,25,LFP,SP,cblock,tool,Glas_rot,glas_rot.png
train4,list4,28,Rose_weiss,Rose,weiss,48,HFP,SP,cblock,nature,Rose_weiss,rose_weiss.png
train4,list4,29,Pflanze_gruen,Pflanze,gruen,45,HFP,SP,cblock,nature,Pflanze_gruen,pflanze_gruen.png
train4,list4,30,Tuer_schwarz,Tuer,schwarz,57,LFP,SP,cblock,building,Tuer_schwarz,tuer_schwarz.png
